ID_Ocorrencia,ID_Colaborador,Data_Ausencia,Tipo_Ausencia,Horas_Perdidas
1e086f20-bdd1-41b0-b64a-b6ec30a5648e,73,2025-11-06,Atestado Médico,8.0
7a9a8ef5-c11b-41c4-bfe3-f366bf337a15,73,2022-04-03,Falta Injustificada,8.0
9aba0f15-b214-4062-be1a-963eea18d32c,73,2023-03-25,Atestado Médico,8.0
ea45ba41-6589-4da1-b45a-f934b42a2d93,73,2024-12-20,Atraso,7.6
c68813fe-5255-4c75-8d55-119e3d44cb2c,73,2023-08-21,Atestado Médico,8.0
889d4b76-775c-40b5-a173-0c4848769153,73,2023-10-03,Falta Injustificada,8.0
42f5b3f5-4ef4-434d-9bf8-6f3ca6129a1c,73,2025-06-24,Atraso,3.0
7f4d908c-e1ff-46c0-8347-f1da5c11ab6d,73,2023-04-23,Atestado Médico,8.0
fb37afae-cd85-43ca-993e-638d774c0afa,73,2023-12-26,Atraso,4.7
d6f89f7a-c2fa-4da8-b830-8631b8f0188e,73,2026-08-01,Falta Injustificada,8.0
5ee68495-3400-49c3-aa11-905b51facefa,73,2022-01-27,Atestado Médico,8.0
90019ed4-0bb4-41e7-a9f7-53f1501ba851,73,2025-09-29,Atestado Médico,8.0
255b30e2-bdc2-474b-b8a5-6b49dd34aa18,73,2022-04-14,Falta Injustificada,8.0
ef4c5119-8da5-439b-82c2-17970426fcc9,73,2025-08-28,Atestado Médico,8.0
6ae66582-b852-43cd-9442-b5e695831d58,73,2024-07-22,Atestado Médico,8.0
54720d2d-3239-4ffb-a704-6f254b91b8cb,73,2021-12-10,Atestado Médico,8.0
d5574241-91dd-49bf-a13d-2de93ae28023,73,2026-01-22,Falta Injustificada,8.0
a7946320-8cf6-48b8-bfd2-38c33ee82983,73,2022-07-27,Atestado Médico,8.0
41e02a89-566a-4ce7-af52-1b94f186e47a,73,2021-06-16,Atraso,5.5
f76d15fd-7d16-45a0-9253-d966c36b9a0a,73,2026-01-25,Atraso,3.6
7d97ac0f-bd56-49c4-a446-1663b93b17fb,73,2026-05-28,Atraso,1.7
cb8383f2-bb96-4602-ab11-5c3675f8e3a8,74,2024-05-08,Falta Injustificada,8.0
b86677aa-23d4-426b-ab54-ff7a5a2837b2,74,2025-04-01,Atestado Médico,8.0
eab9eb02-2f1d-4121-bd02-4c6d8bea75c1,74,2024-02-14,Falta Injustificada,8.0
a44d9fec-fd85-47fa-8ac9-7b01e3ad64d4,74,2024-07-20,Atestado Médico,8.0
08a8ac7f-8621-48ad-8f09-105cf50d7a37,74,2025-03-07,Atestado Médico,8.0
f1f7d904-1307-4157-98c1-28e7d6cd3155,74,2026-03-04,Atestado Médico,8.0
c3abb5f1-0c6b-4074-ab10-2c9bd1682e09,74,2026-07-13,Atestado Médico,8.0
d7b102a9-2332-450e-a992-896e01a25ed1,74,2024-06-23,Falta Injustificada,8.0
b509109b-1166-48ce-bb3f-3800a175a9c3,74,2026-02-07,Falta Injustificada,8.0
8177b661-37fe-432c-8257-185126a9e100,74,2024-03-01,Atestado Médico,8.0
9e2a7324-0f79-48a7-9f8a-14bd74bd0c93,74,2024-11-23,Atestado Médico,8.0
9dd43675-ef14-4064-aab0-7015a3422e50,74,2026-03-07,Atraso,7.2
7ce40679-a8c6-4bc0-bbb3-447be9aa144b,74,2023-10-20,Atestado Médico,8.0
8d388327-883f-43c6-81b1-58e90406ff44,74,2025-12-23,Atestado Médico,8.0
8787ea21-0448-4a22-8308-aa5e694d7b00,74,2023-12-14,Atestado Médico,8.0
fa3c1628-8926-41df-8655-68b7b8e19f56,74,2025-11-15,Falta Injustificada,8.0
d02b1243-8091-4ac1-8463-750e49646b96,75,2026-06-25,Falta Injustificada,8.0
ce610199-6e3a-4ba8-ac8d-6c7db2a6e468,76,2021-10-09,Atestado Médico,8.0
1b656dab-2de4-4e91-a8e6-e840f090f5a0,76,2022-03-08,Atestado Médico,8.0
261e2555-863e-4f2a-98a8-06efeb053fc4,76,2021-12-21,Falta Injustificada,8.0
86c5d1d6-9ea9-4508-b122-75923db02235,78,2026-02-19,Falta Injustificada,8.0
446f64dd-5abc-46e5-90b1-e3eb409e7a80,80,2024-03-18,Atestado Médico,8.0
5f804eeb-143a-4aff-a59b-0105cb80f288,80,2023-08-28,Atraso,3.0
90a3fbbf-7580-4050-a7f1-698cf5948a54,80,2026-02-02,Atestado Médico,8.0
39d1c7ff-b27e-4442-bd7f-e9733e42df5b,80,2024-03-21,Atestado Médico,8.0
d90dd19b-d3fb-4043-af1d-5a1a4ccb2355,81,2025-08-21,Atraso,4.3
dbb44021-fdde-44af-a75b-395a14a34f7f,81,2025-02-18,Atestado Médico,8.0
17efa621-081c-49d4-8274-37eba65f7b8a,81,2021-09-17,Falta Injustificada,8.0
8d7dd772-608e-4f5c-a117-727067c0518b,81,2022-02-16,Atestado Médico,8.0
026b5383-a301-4c03-8e5d-8c6a79db7862,81,2021-10-15,Atestado Médico,8.0
7ff6b824-152a-4aec-abdf-cb41b3eda8f1,81,2023-02-13,Atraso,2.5
c8cce2c2-a518-4418-af14-b3f6d867888b,81,2022-07-10,Atestado Médico,8.0
dba3496f-fa32-4f69-90db-fad654ce26be,81,2024-10-04,Atraso,7.6
873570a2-e511-4961-9869-a217f94d8fcb,81,2025-02-04,Atestado Médico,8.0
361f6d90-3ad1-4a33-8ae4-ac11eb4d8f42,81,2024-08-22,Atestado Médico,8.0
e336c243-b139-4476-9e3c-e88be6b9d31a,81,2024-01-21,Atestado Médico,8.0
0beb7c34-4566-4c48-b9ba-630a9118c400,81,2022-04-22,Falta Injustificada,8.0
ecf32053-af36-48cc-9308-7974ec95b3ac,81,2026-01-13,Atestado Médico,8.0
90422eb7-8b04-4f53-a639-49d447c68688,81,2023-04-20,Atraso,2.7
edc3a1c3-2dea-4d2d-886c-405fa879d8f8,81,2022-05-14,Atestado Médico,8.0
f622d842-0402-4b3c-9082-11a5d9b59f84,81,2021-12-13,Atraso,2.7
c093bfb0-24e9-4cfd-9647-ff9f3508507a,81,2025-04-07,Atestado Médico,8.0
65f6ba53-d226-48b3-b674-410dd218c9d6,81,2026-02-18,Atraso,5.4
299656e2-4c9d-4907-93b2-2cecedcabf94,81,2022-01-13,Falta Injustificada,8.0
d5aba8ae-9112-4bc0-bd8f-95f4905f9096,81,2022-04-22,Falta Injustificada,8.0
e582b678-ad52-49dd-a39f-c471d9750f00,81,2026-05-17,Licença Paternidade/Maternidade,8.0
c16f9bcc-6243-4ed7-94ec-3f338a624cbd,81,2024-06-26,Falta Injustificada,8.0
fd0ce433-ca5e-451b-a3d3-cd4cbd5ff093,81,2025-01-11,Falta Injustificada,8.0
8033f5c2-1413-464d-b962-c8a7b076a7dc,81,2024-09-08,Atestado Médico,8.0
0dbf0caf-588a-4f87-b96d-40f8bed63da0,83,2025-08-27,Atestado Médico,8.0
d6b361e4-3b6d-4a0d-afe5-040b1901ef87,83,2025-12-27,Atraso,2.7
c4dd8df5-9aec-46a8-9731-16091375ee90,83,2023-07-28,Falta Injustificada,8.0
658e54a2-9879-4f35-b471-99869d264599,83,2024-05-25,Falta Injustificada,8.0
07958c1f-538d-4b8c-8607-b1e9f80b2cea,83,2025-03-04,Atestado Médico,8.0
fe1a1ba9-c896-4c5b-85f8-c28da255e1bb,83,2022-10-10,Atestado Médico,8.0
5b167158-3a67-470c-bd98-302f735741e5,83,2026-03-19,Atestado Médico,8.0
6e8d9644-601b-4bcb-b0ee-bcce8d93e14a,83,2024-09-28,Falta Injustificada,8.0
a921cb4c-95fb-4976-ae00-7b7e2f8c83e5,83,2024-02-11,Atestado Médico,8.0
9e5d9c7a-c5ac-4354-95f0-0cb4614c721d,83,2025-12-18,Atestado Médico,8.0
b68e47fa-3f17-4534-8c4d-58194b9dfd58,83,2025-02-06,Atestado Médico,8.0
277b0667-4499-40a6-9500-717012d15585,83,2023-10-25,Atestado Médico,8.0
a247541d-c8ad-4899-b630-794d6147adeb,83,2026-06-28,Atestado Médico,8.0
5111d31d-63be-441d-bd5a-0c9e277eb0aa,83,2026-07-06,Atestado Médico,8.0
01547950-176d-421f-9b46-ebdc5c56d9bc,83,2023-03-31,Falta Injustificada,8.0
5c238d8d-71da-45b9-8eea-9db8f165d779,83,2025-09-13,Atestado Médico,8.0
21ebfaa9-1a2b-469c-850f-69eec2e79a98,83,2024-10-14,Atestado Médico,8.0
72e76b51-6e54-4c6d-aff8-e87e16591c89,83,2023-02-22,Atestado Médico,8.0
68759545-832f-42c4-8e03-70cf8e969227,83,2025-09-18,Atestado Médico,8.0
5a9a206a-16f1-42a2-86b9-19aa1a7167c7,83,2025-10-25,Atestado Médico,8.0
991965ea-98d0-4c2c-97d3-0f328de1596c,84,2026-04-23,Atestado Médico,8.0
629ef3d8-dd1c-4267-930d-dda6c8d0f9e5,84,2024-09-29,Falta Injustificada,8.0
6346d4ef-69ef-44e3-8ab6-821c0328c136,84,2025-01-02,Atestado Médico,8.0
e6b0da0a-b98f-4dbe-95ae-de0fc777a07f,84,2022-01-05,Falta Injustificada,8.0
fa698cd2-fe23-40f3-a7bb-aefc8f3dc97f,84,2024-02-02,Atraso,7.1
2b69c95e-8567-4b58-926b-ffa53e245fbf,84,2022-02-22,Falta Injustificada,8.0
238b05b7-2b64-477c-a177-a771af70de70,84,2025-06-18,Atestado Médico,8.0
7e3d5ee4-44b6-4ec1-8d16-f04944d7df9a,84,2024-01-26,Atestado Médico,8.0
6f46f1b1-2ace-4aa9-9032-46b3255bfc1c,84,2023-12-29,Atestado Médico,8.0
7bf69552-4cbc-4044-abcd-5ce746a56fe8,84,2023-04-28,Atestado Médico,8.0
406f64d6-5c72-4ebd-93b1-1e59c85cd714,84,2026-02-02,Atraso,1.1
a002352a-b88c-4dde-bf20-86c2f1b88d65,84,2026-04-27,Atestado Médico,8.0
320f72c0-9dde-4188-9803-b22e7eece88d,84,2022-04-12,Atestado Médico,8.0
4dfe1117-22af-411f-9b62-8a9d75366b9f,84,2023-11-01,Falta Injustificada,8.0
550c2fe9-654c-41d9-b2e6-182801bb819c,84,2023-04-02,Falta Injustificada,8.0
cdd7f460-6140-47d3-9ec4-ea48d773f98d,84,2026-01-04,Atestado Médico,8.0
55b145e4-70b2-4304-945c-d88ddcb9075e,85,2025-04-14,Atestado Médico,8.0
dc08bf29-d2d3-4488-90c3-00186e3cdd4f,85,2022-05-06,Atestado Médico,8.0
22d90db3-982a-4277-b966-d59fa6aa59e5,85,2026-02-02,Atestado Médico,8.0
f280df1d-9a6c-4db9-9217-1c884ce953a7,85,2025-01-09,Atestado Médico,8.0
506e50c7-7aa0-41e9-b36b-00cbb1fead13,85,2025-11-19,Atestado Médico,8.0
f7fe604f-65f3-4779-b6ee-5cdb2d79a2d1,85,2026-01-02,Atestado Médico,8.0
b1e8c09d-bc20-49f2-8a9c-589e51b30182,85,2023-08-17,Atestado Médico,8.0
936cd31c-f7bf-4244-bdb2-a7aaa205e54f,85,2022-07-06,Atestado Médico,8.0
60452909-536d-47d7-be0f-84cec82f78fd,85,2022-01-04,Atestado Médico,8.0
64976593-c92e-4c93-9105-c8d647c1c017,85,2023-09-27,Atestado Médico,8.0
905881df-ee9b-43e1-9d27-c09a5d71a898,85,2024-10-28,Falta Injustificada,8.0
8bae591e-ff4c-410f-979c-30cf33261887,85,2023-08-30,Licença Paternidade/Maternidade,8.0
8cd34c62-c482-4b71-ae84-b81c2e0fb5b3,85,2026-04-29,Atestado Médico,8.0
762cdfbc-ba2a-47ba-b3f8-1c3106e3f949,85,2025-05-14,Atestado Médico,8.0
703e957f-35ab-4466-b557-8b00f166cdcf,85,2022-09-29,Atestado Médico,8.0
b15da72d-d4ce-427c-8a94-ae9fcc351e4f,85,2026-06-02,Falta Injustificada,8.0
cbb02a8b-d908-4121-91a7-ba2011b461e9,85,2026-02-17,Falta Injustificada,8.0
7fd255ee-ac48-4366-a8bd-80d7cb881c32,85,2025-08-08,Atestado Médico,8.0
3df51967-4d86-40bd-a222-4f9623a13e20,85,2024-05-14,Atraso,7.9
b719bb68-2775-4e42-a89e-22f240afbf3f,85,2024-06-12,Atestado Médico,8.0
12ef6101-6082-486f-8a00-ef586c521d13,85,2025-04-21,Atestado Médico,8.0
7aaf2001-9912-416a-bd9e-8e2072f60958,86,2025-09-19,Falta Injustificada,8.0
81b15db9-88cc-4d49-a69b-29b8950df1a0,87,2026-04-30,Atraso,1.3
b113d50b-dea0-40c6-ab9e-d274ec6a37ad,87,2024-11-21,Falta Injustificada,8.0
ca6caf9b-0969-4101-8b2c-550a6b15c11b,88,2026-05-10,Licença Paternidade/Maternidade,8.0
e53f9644-b39e-4df2-9c0a-1febf7eae66e,89,2024-08-30,Atestado Médico,8.0
a35fc9c1-9804-4562-8972-abbdcff2b1c4,89,2025-06-07,Licença Paternidade/Maternidade,8.0
c4da2c2e-1bff-4279-95c1-604fea163354,89,2025-06-01,Atestado Médico,8.0
5ae1dbad-aa29-40fd-a858-94df3f8c1097,90,2025-01-29,Atraso,7.9
0b570720-9cd8-458b-a5a1-c8252a9528c3,90,2025-03-09,Atestado Médico,8.0
ad6ecc57-a520-43d0-bbcd-bf5e902f3465,90,2024-11-16,Licença Paternidade/Maternidade,8.0
c0afd193-f780-4f2f-a64d-5922a590fd3c,90,2024-07-28,Atestado Médico,8.0
6e3255a8-cbd5-4c86-b739-36e954e38579,91,2026-03-06,Falta Injustificada,8.0
423cad9d-193e-4783-82b3-42541b1f2eb1,91,2024-11-24,Atestado Médico,8.0
84cfee39-bf31-429f-82bb-ad8438d5101f,91,2025-03-01,Falta Injustificada,8.0
9342a09f-b00a-464c-949c-d8d48ed8a80d,91,2025-05-13,Atestado Médico,8.0
64215e66-5fc6-4cd0-b21e-8b1f38958939,91,2026-07-21,Atestado Médico,8.0
96add4df-adf7-4924-85b8-386b768b4f7e,91,2024-06-30,Atestado Médico,8.0
584fc85b-2697-484d-801e-8690b0c07fcc,91,2026-03-15,Atestado Médico,8.0
1ac3bf31-7b96-42d1-8649-bcf6ff69723d,91,2025-04-17,Atraso,2.9
f633cc2d-eba9-40e1-aa7d-5d964ba17233,91,2026-08-09,Atestado Médico,8.0
f0d0270f-d4d1-4d55-9db6-b84415fa9483,91,2025-05-24,Atraso,4.1
4fd80bbb-592c-4107-a444-d301baeb286b,91,2025-06-26,Atestado Médico,8.0
34f541c0-c8c5-4b2a-b490-adeb57d337d3,91,2026-06-13,Atestado Médico,8.0
79e5c9aa-592a-4549-bba1-09d08567c805,93,2024-01-09,Falta Injustificada,8.0
b25f13df-b8d4-4848-b02b-a49f18fdd2b9,93,2023-03-03,Falta Injustificada,8.0
4cde1b6b-1132-467c-91a4-0d2a73d39457,93,2024-11-26,Atestado Médico,8.0
1d763a66-b5f5-4cb0-8f68-58780b705933,93,2026-01-01,Atestado Médico,8.0
a5e15b55-57d3-44dd-9963-dc7205c8234b,93,2024-11-28,Falta Injustificada,8.0
2a131c1f-ccd0-45c1-ad59-00dd1bff3142,93,2024-03-07,Atestado Médico,8.0
3e711433-bd90-481a-bbe0-e6b8ee0f65a8,93,2026-08-04,Atraso,4.6
28fea761-8d49-4e3f-aca8-f78384182d35,93,2026-08-12,Atraso,1.6
f55dce6d-6d26-4b37-8f52-42d354bbbcf8,93,2024-07-02,Falta Injustificada,8.0
67b13040-cc39-4925-bb5a-e28876492e64,93,2022-07-25,Atestado Médico,8.0
a3f66c61-2fb7-4dab-af38-3b43a137f8e4,93,2024-07-14,Falta Injustificada,8.0
0779250a-6544-4313-aea0-5d13a84554c3,93,2025-07-01,Atestado Médico,8.0
3283daa4-e212-4b7c-9d36-1cb6bcc57be0,95,2025-05-21,Atestado Médico,8.0
638abdf6-6df7-4cd3-979a-a0517317591a,95,2025-07-16,Atestado Médico,8.0
34ae4abd-36fc-40ac-b469-8db30123a348,95,2024-04-25,Atestado Médico,8.0
cf08ea54-b429-4924-8098-675047419b48,95,2024-03-09,Atraso,3.3
1a0c6c04-93cd-4291-9004-2d82cbc72f1a,95,2025-05-25,Falta Injustificada,8.0
2fdc9992-8971-4eea-9f3a-098accac2fb5,95,2025-06-16,Falta Injustificada,8.0
75220646-3273-45bf-9373-bf4d5da49cb9,95,2026-03-29,Atestado Médico,8.0
dcd5bfae-abb3-46a7-8329-97801d2c2721,95,2026-02-16,Atestado Médico,8.0
a39c9ec6-f746-4c02-8718-54c17d4ed26e,95,2024-09-03,Atestado Médico,8.0
9c7eb575-637d-4cd6-98d3-148b503b4078,95,2026-03-25,Atraso,3.5
591196dc-1d3e-403a-9645-f0e4647dc392,95,2023-12-23,Atestado Médico,8.0
9e0b7b01-7536-49ef-9873-dad95a1baf0e,95,2025-09-19,Atraso,5.3
b4bba73f-ac70-41d1-9051-267f2c2ac34b,95,2026-03-06,Atestado Médico,8.0
9d4edb71-eb2e-480e-8c25-5823ccf4ffb0,95,2025-04-12,Atestado Médico,8.0
224a66a6-ac0f-4801-95b2-4e1d97154633,95,2024-01-23,Falta Injustificada,8.0
4e2d6255-3d13-4a3d-9e2c-2e7d502cf0ee,95,2024-02-28,Atestado Médico,8.0
b1850eb8-5f90-4c87-aedc-017e1df05d18,95,2026-01-06,Atraso,3.5
6b11b7cb-6372-4424-82c5-6b21243012da,96,2025-12-15,Atraso,2.0
623ad0fc-9326-4d25-a34b-456298af5cca,97,2024-11-21,Atestado Médico,8.0
a2b03c4b-7c96-4b55-af8d-8ded6c4c450b,97,2023-07-19,Atestado Médico,8.0
a52fc3ec-eb4e-4281-b184-d1fc8991b01a,97,2021-04-14,Atestado Médico,8.0
8e0ec033-2c59-4da8-bff9-6acfee4205ee,97,2021-10-18,Atraso,1.5
23ea7956-49f1-437d-bd59-2e192ab7b2ef,97,2024-09-15,Atestado Médico,8.0
7374ccbf-d78c-47d3-9088-50d32fe5b140,97,2023-02-22,Falta Injustificada,8.0
5be9fdb3-dd92-4d7c-8db9-77a99e91a71c,97,2023-02-13,Falta Injustificada,8.0
22f3f068-7c0f-449d-8274-0f73f3abea0d,97,2023-03-28,Falta Injustificada,8.0
f6bd80c7-624a-4a50-90b1-fde031f3f0c0,97,2024-04-08,Atestado Médico,8.0
7eb6581e-a72f-447d-8164-62cb8fc3d7d3,97,2021-04-09,Falta Injustificada,8.0
6a66c184-7de1-4f5d-af48-47f068bd075b,97,2024-06-25,Atraso,2.1
7d1b695e-71a0-449d-9703-262fb5cbe3f5,97,2023-08-12,Atestado Médico,8.0
07e67cb0-90bd-4900-9529-e6f52ad11fe8,97,2023-03-03,Atestado Médico,8.0
4ac66780-3874-4f3c-82d4-9b56cbbed980,97,2023-03-05,Atraso,4.1
89a0b7eb-398f-469b-865c-c2cb085eb489,97,2021-07-09,Atestado Médico,8.0
751303b9-c7de-46ea-ab0f-be4449e64c22,97,2024-04-22,Atraso,2.0
c4134dc2-c5c5-4e8a-be15-ad1290ce77e9,97,2023-02-23,Atestado Médico,8.0
1cfb655f-82c4-4e48-8cba-dae57eccdaf4,97,2023-04-28,Atestado Médico,8.0
c66dceb3-4494-4e09-9d3c-a5a4929d6377,97,2022-11-07,Atraso,5.5
5deaa737-fdab-4441-92c2-a9608b0901ab,98,2022-10-19,Atestado Médico,8.0
0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,98,2022-04-23,Atestado Médico,8.0
8bddcee3-70fd-4672-b80f-16c5c28fa16b,98,2026-04-15,Atestado Médico,8.0
1a37f6bd-6cd6-4011-bd61-f13b37f25d36,98,2023-03-17,Atestado Médico,8.0
c0582da5-a757-475b-947f-83b1bc69c155,98,2024-12-17,Atestado Médico,8.0
ffd2f491-dff3-49aa-8c36-a70c3f5e3b8c,98,2025-01-24,Atestado Médico,8.0
593c572b-4347-4bca-b321-a8b20840405a,98,2024-05-01,Atraso,7.4
7066e289-1644-44a0-9115-1fffdcb91d5f,99,2023-09-02,Atestado Médico,8.0
c68fcba5-1e0d-42b5-be74-02cddd83ad03,99,2026-07-19,Falta Injustificada,8.0
cf8a368e-35ba-4357-bca8-7f31cfd7f3b9,99,2023-08-30,Atestado Médico,8.0
59c2f153-b06b-4f0c-9682-2e22bcd4344f,100,2024-09-05,Falta Injustificada,8.0
a1fd4187-9c3a-4e0b-b5f3-f8aadc6dafff,100,2024-05-09,Atestado Médico,8.0
23a4e70e-9dbc-45c0-aa7d-c57c6d9c5b50,100,2024-11-29,Atraso,3.0
34fa32b6-d043-4e4c-b4e5-0699c8ebe27a,100,2024-09-28,Atestado Médico,8.0
59cf0b0d-91f0-447d-8f32-1333ce315937,100,2024-05-02,Atestado Médico,8.0
89ecbc51-98cb-4a52-87f5-301988438de2,101,2025-03-23,Atestado Médico,8.0
b43cde0a-fa9f-410e-92da-f6812b1ac76c,102,2025-03-24,Atestado Médico,8.0
44709848-929e-4c92-8a11-be444aea1b8f,102,2024-06-11,Atestado Médico,8.0
fc48f615-83b0-435c-9ba6-fdf8f3d04ffb,103,2025-07-27,Atestado Médico,8.0
1860ad28-d0af-4235-ade6-8f51e67093a0,103,2024-01-25,Licença Paternidade/Maternidade,8.0
c9230c64-c006-4b5b-b678-39b222b5f457,103,2022-01-23,Atestado Médico,8.0
fe1393cd-0f2d-4c15-ab34-6d3a695e5ea9,103,2026-02-11,Atestado Médico,8.0
207bbe21-a7e8-418e-9df6-d4ac46feacd4,103,2025-05-24,Falta Injustificada,8.0
3fead90a-21f8-472d-9db7-570eb390b059,103,2026-04-24,Falta Injustificada,8.0
d4176230-5274-4e11-b61d-f906257035db,103,2023-05-13,Atestado Médico,8.0
ad1db537-d7f3-4368-82ef-eecb3f5fbf4f,103,2025-04-25,Atestado Médico,8.0
93d228d4-2465-4c39-bd4d-2add64880945,103,2023-07-09,Atestado Médico,8.0
6a0aa7d5-a0b8-4755-84ca-a5a2a1e518a2,103,2025-07-20,Falta Injustificada,8.0
a2356dd4-1355-48d0-b3b5-bad5600b4b35,103,2021-12-07,Falta Injustificada,8.0
17d50f59-c4d5-48f7-a14f-e093cb6ad0c7,103,2024-08-27,Atestado Médico,8.0
4739cc7b-bff3-4c8d-83ff-3e9667213a70,103,2024-08-11,Licença Paternidade/Maternidade,8.0
5e7b72c8-e097-4edb-afb3-b939b1d81887,103,2023-03-14,Licença Paternidade/Maternidade,8.0
53c93ae7-7cf0-4bb3-b343-d9eb7466ef02,103,2026-07-27,Atestado Médico,8.0
c62dbaea-de70-4d30-80a2-136794fb09f0,103,2023-04-03,Atraso,7.0
bb1e5ae8-17d8-41b8-bb93-cd40d8dff535,103,2025-07-24,Atestado Médico,8.0
aa055442-a284-48fd-b55c-ee2af8ded777,103,2025-07-20,Atestado Médico,8.0
1036708d-d9a0-4007-9bb4-7c18b28187c4,103,2025-07-01,Atestado Médico,8.0
37c3b3c9-65d0-4517-88d0-0abdcbb18c79,103,2025-02-23,Atestado Médico,8.0
363be5cb-d329-4724-adfd-171af7d7465d,103,2022-07-19,Atestado Médico,8.0
d40e53ce-52a7-4a41-84be-d4867ea5a387,103,2026-01-08,Atraso,3.5
93f37596-8c1c-4b05-9677-1f3648998e5f,103,2022-10-30,Atestado Médico,8.0
7c3f1add-da38-4db5-90ee-b067216e9fe5,103,2022-04-02,Atestado Médico,8.0
aebbb90e-e4e7-41de-97ff-51d9c9ce44bd,103,2022-09-12,Atestado Médico,8.0
197dbae1-0bc2-4a72-8c64-8ca2c3231466,103,2026-01-05,Atraso,2.0
75a72686-d632-4d31-88ac-ffcfa04d4d14,103,2026-01-01,Atestado Médico,8.0
db8f0e32-edef-4003-9fce-01e3042b03ca,103,2024-05-04,Atestado Médico,8.0
002c4c22-74de-4f70-b0f8-1dba28719b9b,105,2025-07-28,Atestado Médico,8.0
33cb202e-6d84-414d-b541-91eafde91c42,105,2025-09-04,Atestado Médico,8.0
21c50e41-e8ce-4951-b047-8ea4fee5ce69,105,2024-07-14,Atraso,4.3
28b2bf21-4d47-4ed6-a666-3769e1d46f82,105,2025-07-23,Atraso,1.9
462623be-e068-4849-aec7-1a30dfda35b2,105,2022-12-13,Atestado Médico,8.0
40198303-5c45-4e4d-a793-13b817e52113,105,2022-11-01,Atraso,3.2
e75f745a-aa1d-4fc6-9f31-273d1519830c,105,2026-06-27,Falta Injustificada,8.0
6576a410-0d41-4e47-aa5f-da18a61f0b96,105,2026-07-01,Atraso,4.4
b30e96e8-b9da-4f8c-8e35-da80a0279a18,105,2024-10-08,Atestado Médico,8.0
a7cde143-6de2-4429-bbf0-d9c1c156e501,105,2024-10-05,Atestado Médico,8.0
00473139-185d-4528-b425-8e191758d47e,105,2025-09-09,Atestado Médico,8.0
21f89d06-13f3-4ade-ba10-013f36a2c52b,106,2023-07-07,Falta Injustificada,8.0
ae13591e-84fa-4c72-b9e7-a4f197fb613a,106,2024-08-03,Atestado Médico,8.0
b212a6ee-0210-4371-8260-a12371efe72a,108,2024-06-16,Atestado Médico,8.0
fcf7b842-1edf-4bfa-912e-0eb557f479b5,108,2025-08-28,Atestado Médico,8.0
21d63b0f-b1ac-440d-ac1c-c405dc3f42e0,108,2024-09-29,Falta Injustificada,8.0
6210def6-3a9c-4308-9221-cddf7a4a902f,108,2023-10-11,Atestado Médico,8.0
1a38aad6-ce53-4ffd-bb13-4f0216de66c9,108,2022-07-25,Falta Injustificada,8.0
e1887eaf-5e18-45c3-9037-cd6b1a6b6a7d,108,2026-06-29,Atraso,6.5
c601818b-61fa-41ba-a31a-e7c74c9bff5c,108,2025-06-07,Atestado Médico,8.0
2215df00-dfdf-4e05-80ce-f31bd038e153,108,2025-02-20,Falta Injustificada,8.0
249204c7-ad58-4b1b-be31-537aa43e558c,108,2022-11-12,Atestado Médico,8.0
022b6683-9033-4a65-87cf-63fd11836c4f,108,2026-02-24,Atraso,7.8
70aa5b0d-2a03-4ad4-a667-b9829c3de1b0,108,2024-04-09,Atestado Médico,8.0
a0c9da72-368a-4d40-b8f1-4e3c59e7703a,108,2024-08-30,Falta Injustificada,8.0
6965d1d1-eb7e-4e64-a6c0-747ebf8e8bfa,108,2022-02-26,Licença Paternidade/Maternidade,8.0
dc268108-7140-41a1-afc2-ccfc9db7284b,108,2026-07-04,Atraso,1.9
19b814fc-e587-4d89-9631-2fc6379d58f9,109,2023-02-09,Falta Injustificada,8.0
96ee50e5-1f87-4b46-80a0-473a23d7e6a1,109,2022-04-30,Atestado Médico,8.0
f69777a1-59fe-4d53-a24f-ea4bbae1e137,109,2022-04-24,Falta Injustificada,8.0
23cbe943-ca84-4003-9083-4fef6dec6bbd,109,2023-03-19,Atraso,7.5
159152f2-a505-4a9c-86e7-5a2c3f6eed9d,109,2022-09-01,Atestado Médico,8.0
999a1d86-99db-4302-8dab-66d33f87dfc2,109,2023-05-06,Atestado Médico,8.0
c76a8e0f-48f0-41f0-9b8b-38aeb89f3a92,109,2024-04-24,Atraso,7.3
d90f74e9-06dd-46ca-b0c3-0a59f0f7ad22,109,2026-02-23,Falta Injustificada,8.0
4d38e415-e036-45fc-a88d-4108d8d994b8,109,2021-11-05,Falta Injustificada,8.0
82701238-9b5f-4f39-848b-34f034981735,110,2023-10-06,Atestado Médico,8.0
4ba8a4ca-6449-4b6f-bf72-ae52304b2370,110,2026-03-22,Falta Injustificada,8.0
e5dd98f1-c8a7-48ab-8df8-3e12a56b61e0,110,2025-10-01,Atestado Médico,8.0
7eb0f62a-3d45-44eb-b465-5a21cb35097a,110,2024-03-14,Falta Injustificada,8.0
7fe4a42e-3db7-48a6-9cdc-c4c262c965b2,110,2023-05-13,Atestado Médico,8.0
873dc8bd-122d-47be-980b-c81ea3595d1f,110,2026-03-02,Falta Injustificada,8.0
fca45567-0316-42d6-ba4a-58efe3837348,110,2024-05-11,Atraso,5.3
21c9a15d-5104-4a16-af15-ab725c70ee97,110,2023-03-09,Atestado Médico,8.0
